2021-11-15 02:23:28.273 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
2021-11-15 02:58:17.922 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@610b0c77, org.springframework.security.web.context.SecurityContextPersistenceFilter@200b1ca4, org.springframework.security.web.header.HeaderWriterFilter@526acef1, org.springframework.security.web.csrf.CsrfFilter@5dfb28e9, org.springframework.security.web.authentication.logout.LogoutFilter@5341482f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6e0a2ba0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@c5f09c5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@730a1519, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7f596b33, org.springframework.security.web.session.SessionManagementFilter@716c7d1f, org.springframework.security.web.access.ExceptionTranslationFilter@1c08879f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7d3232c9]
2021-11-15 02:58:18.516 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5248 ms
2021-11-15 02:58:19.859 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:19.875 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:19.875 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: user-login
2021-11-15 02:58:20.328 [http-nio-8080-exec-6] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:20.328 [http-nio-8080-exec-6] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:20.328 [http-nio-8080-exec-6] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: user-login
2021-11-15 02:58:20.758 [http-nio-8080-exec-9] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:20.758 [http-nio-8080-exec-9] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: LoginController.showLoginPage()
2021-11-15 02:58:20.758 [http-nio-8080-exec-9] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: user-login
2021-11-15 02:58:34.629 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: UserDetailsService.loadUserByUsername(..)
2021-11-15 02:58:34.629 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: koi
2021-11-15 02:58:34.629 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: UserDAO.findByUserName(..)
2021-11-15 02:58:34.630 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: koi
2021-11-15 02:58:34.855 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: UserDAO.findByUserName(..)
2021-11-15 02:58:34.855 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: User{username='koi', password='$2a$12$rANDOBX0JuusJXNOl1oFbOroq6T5r4tn17nt0Bj0Ki5Gtn8KE1yDS', enabled=true}
2021-11-15 02:58:34.880 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: UserDetailsService.loadUserByUsername(..)
2021-11-15 02:58:34.880 [http-nio-8080-exec-2] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: org.springframework.security.core.userdetails.User [Username=koi, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, credentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_ADMIN, ROLE_EMPLOYEE]]
2021-11-15 02:58:35.189 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: BookController.initBinder(..)
2021-11-15 02:58:35.190 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@569b4a14
2021-11-15 02:58:35.195 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: BookController.initBinder(..)
2021-11-15 02:58:35.195 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: null
2021-11-15 02:58:35.196 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: BookController.getList(..)
2021-11-15 02:58:35.196 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: {}
2021-11-15 02:58:35.196 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: null
2021-11-15 02:58:35.197 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: GeneralService.getList(..)
2021-11-15 02:58:35.198 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: 1
2021-11-15 02:58:35.199 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: GeneralDAO.getList(..)
2021-11-15 02:58:35.199 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: 1
2021-11-15 02:58:35.211 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: GeneralDAO.getList(..)
2021-11-15 02:58:35.212 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: [Book{id=1, title='Goblin Slayer', summaryContent='The main character Goblin Slayer is the soldier who takes his life on hunting goblins. The manga and anime adaptions have been made for its popularity.', price='25000', author='Kumo Kagyu', publicationDate=2016-03-07, image='Goblin-Slayer.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=2, title='Didnt I Say To Make My Abilities Average In The Next Life', summaryContent='A high school girl Misato is killed in a traffic accident and is born again in the parallel world as a teenage girl named Adele. She finds out that she has a much more powerful abilities than average while she asks to make her abilities just average.', price='185000', author='FUNA', publicationDate=2019-02-04, image='Didnt-I-Say-To-Make-My-Abilities-Average-In-The-Next-Life.jpg', category=Category{id=2, name='Comedy'}}, Book{id=3, title='Katanagatari (Sword Tale)', summaryContent='The historical story is set in the fictional Japan around the Edo period. The protagonist Shichika Yasuri begins his journey to collect the 12 legendary swords fighting the owners and other enemies. Katanagatari was made into an anime adaption with 12 episodes in 2010.', price='150000', author='Nisio Isin', publicationDate=2016-12-20, image='Katanagatari.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=4, title='The Rising of the Shield Hero', summaryContent='The university student Naofumi Iwatani is suddenly transported to the fantasy world and given a role as the Shield Hero. There are three other heroes in the same situation, but they have offensive weapons such as sword, lance and arrow. The Shield Hero manages to fight enemies with the defensive shield.', price='100000', author='Aneko Yusagi', publicationDate=2012-06-07, image='The-Rising-of-the-Shield-Hero.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=5, title='My Youth Romantic Comedy Is Wrong, As I Expect', summaryContent='It depicts the high school life of the pessimistic boy Hachiman Hikigaya and his school service club members including the heroine Yukino Yukinoshita. The final season of its anime adaption is being released in 2020.', price='120000', author='Wataru Watari', publicationDate=2011-05-09, image='My-Youth-Romantic-Comedy-Is-Wrong-As-I-Expected.jpg', category=Category{id=4, name='Slice of life'}}, Book{id=6, title='Conan', summaryContent='Conan', price='80000', author='Nisio Isin', publicationDate=2002-02-03, image='1636902167635-conan.jpg', category=Category{id=2, name='Comedy'}}, Book{id=7, title='The Saga of Tanya the Evil', summaryContent='The Saga of Tanya the Evil (????), a unique fantasy light novel, started its publication on the website Arcadia in 2011 and as a physical book in 2013. The setting of The Saga of Tanya the Evil is inspired by the World Wars in Europe. A salaried worker is sent to another world in the past as a little girl named Tanya von Degurechaff. The young, blonde girl survives in the world as a member of the military. The light novel has been adapted into manga, anime and movies as well as other popular novels.', price='100000', author='Carlo Zen', publicationDate=2011-09-10, image='1636900624964-The-Saga-of-Tanya-the-Evil.jpg', category=Category{id=6, name='Fantasy'}}, Book{id=8, title='Toradora!', summaryContent='In the story, everyday and romance of the high schoolers Ryuji, Taiga and their friends with comedy. On the other hand, they have lots of problems in their lives such as family problems of the heroine Taiga.', price='70000', author='Yuyuko Takemiya', publicationDate=2006-04-08, image='Toradora.jpg', category=Category{id=3, name='Romance'}}, Book{id=12, title='koi', summaryContent='koi', price='10000', author='koi', publicationDate=2001-10-03, image='1636901424110-Decapitation-Kubikiri-Cycle.jpg', category=Category{id=1, name='Action and adventure'}}]
2021-11-15 02:58:35.212 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: GeneralService.getList(..)
2021-11-15 02:58:35.213 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: [Book{id=1, title='Goblin Slayer', summaryContent='The main character Goblin Slayer is the soldier who takes his life on hunting goblins. The manga and anime adaptions have been made for its popularity.', price='25000', author='Kumo Kagyu', publicationDate=2016-03-07, image='Goblin-Slayer.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=2, title='Didnt I Say To Make My Abilities Average In The Next Life', summaryContent='A high school girl Misato is killed in a traffic accident and is born again in the parallel world as a teenage girl named Adele. She finds out that she has a much more powerful abilities than average while she asks to make her abilities just average.', price='185000', author='FUNA', publicationDate=2019-02-04, image='Didnt-I-Say-To-Make-My-Abilities-Average-In-The-Next-Life.jpg', category=Category{id=2, name='Comedy'}}, Book{id=3, title='Katanagatari (Sword Tale)', summaryContent='The historical story is set in the fictional Japan around the Edo period. The protagonist Shichika Yasuri begins his journey to collect the 12 legendary swords fighting the owners and other enemies. Katanagatari was made into an anime adaption with 12 episodes in 2010.', price='150000', author='Nisio Isin', publicationDate=2016-12-20, image='Katanagatari.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=4, title='The Rising of the Shield Hero', summaryContent='The university student Naofumi Iwatani is suddenly transported to the fantasy world and given a role as the Shield Hero. There are three other heroes in the same situation, but they have offensive weapons such as sword, lance and arrow. The Shield Hero manages to fight enemies with the defensive shield.', price='100000', author='Aneko Yusagi', publicationDate=2012-06-07, image='The-Rising-of-the-Shield-Hero.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=5, title='My Youth Romantic Comedy Is Wrong, As I Expect', summaryContent='It depicts the high school life of the pessimistic boy Hachiman Hikigaya and his school service club members including the heroine Yukino Yukinoshita. The final season of its anime adaption is being released in 2020.', price='120000', author='Wataru Watari', publicationDate=2011-05-09, image='My-Youth-Romantic-Comedy-Is-Wrong-As-I-Expected.jpg', category=Category{id=4, name='Slice of life'}}, Book{id=6, title='Conan', summaryContent='Conan', price='80000', author='Nisio Isin', publicationDate=2002-02-03, image='1636902167635-conan.jpg', category=Category{id=2, name='Comedy'}}, Book{id=7, title='The Saga of Tanya the Evil', summaryContent='The Saga of Tanya the Evil (????), a unique fantasy light novel, started its publication on the website Arcadia in 2011 and as a physical book in 2013. The setting of The Saga of Tanya the Evil is inspired by the World Wars in Europe. A salaried worker is sent to another world in the past as a little girl named Tanya von Degurechaff. The young, blonde girl survives in the world as a member of the military. The light novel has been adapted into manga, anime and movies as well as other popular novels.', price='100000', author='Carlo Zen', publicationDate=2011-09-10, image='1636900624964-The-Saga-of-Tanya-the-Evil.jpg', category=Category{id=6, name='Fantasy'}}, Book{id=8, title='Toradora!', summaryContent='In the story, everyday and romance of the high schoolers Ryuji, Taiga and their friends with comedy. On the other hand, they have lots of problems in their lives such as family problems of the heroine Taiga.', price='70000', author='Yuyuko Takemiya', publicationDate=2006-04-08, image='Toradora.jpg', category=Category{id=3, name='Romance'}}, Book{id=12, title='koi', summaryContent='koi', price='10000', author='koi', publicationDate=2001-10-03, image='1636901424110-Decapitation-Kubikiri-Cycle.jpg', category=Category{id=1, name='Action and adventure'}}]
2021-11-15 02:58:35.215 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: BookController.getList(..)
2021-11-15 02:58:35.215 [http-nio-8080-exec-3] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: book/list
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: BookController.initBinder(..)
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@1ad485c0
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: BookController.initBinder(..)
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: null
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: BookController.search(..)
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: null
2021-11-15 02:58:38.487 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: {}
2021-11-15 02:58:38.492 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: GeneralService.search(..)
2021-11-15 02:58:38.493 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: null
2021-11-15 02:58:38.494 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @Before advice: calling method: GeneralDAO.search(..)
2021-11-15 02:58:38.494 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> Argument: null
2021-11-15 02:58:38.507 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> in @AfterReturning advice: calling method: GeneralDAO.search(..)
2021-11-15 02:58:38.508 [http-nio-8080-exec-4] INFO  com.koi.bookmanager.log.LoggingAspect - ===> result: [Book{id=1, title='Goblin Slayer', summaryContent='The main character Goblin Slayer is the soldier who takes his life on hunting goblins. The manga and anime adaptions have been made for its popularity.', price='25000', author='Kumo Kagyu', publicationDate=2016-03-07, image='Goblin-Slayer.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=2, title='Didnt I Say To Make My Abilities Average In The Next Life', summaryContent='A high school girl Misato is killed in a traffic accident and is born again in the parallel world as a teenage girl named Adele. She finds out that she has a much more powerful abilities than average while she asks to make her abilities just average.', price='185000', author='FUNA', publicationDate=2019-02-04, image='Didnt-I-Say-To-Make-My-Abilities-Average-In-The-Next-Life.jpg', category=Category{id=2, name='Comedy'}}, Book{id=3, title='Katanagatari (Sword Tale)', summaryContent='The historical story is set in the fictional Japan around the Edo period. The protagonist Shichika Yasuri begins his journey to collect the 12 legendary swords fighting the owners and other enemies. Katanagatari was made into an anime adaption with 12 episodes in 2010.', price='150000', author='Nisio Isin', publicationDate=2016-12-20, image='Katanagatari.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=4, title='The Rising of the Shield Hero', summaryContent='The university student Naofumi Iwatani is suddenly transported to the fantasy world and given a role as the Shield Hero. There are three other heroes in the same situation, but they have offensive weapons such as sword, lance and arrow. The Shield Hero manages to fight enemies with the defensive shield.', price='100000', author='Aneko Yusagi', publicationDate=2012-06-07, image='The-Rising-of-the-Shield-Hero.jpg', category=Category{id=1, name='Action and adventure'}}, Book{id=5, title='My Youth Romantic Comedy Is Wrong, As I Expect', summaryContent='It depicts the high school life of the pessimistic boy Hachiman Hikigaya and his school service club members including the heroine Yukino Yukinoshita. The final season of its anime adaption is being released in 2020.', price='120000', author='Wataru Watari', publicationDate=2011-05-09, image='My-Youth-Romantic-Comedy-Is-Wrong-As-I-Expected.jpg', category=Category{id=4, name='Slice of life'}}, Book{id=6, title='Conan', summaryContent='Conan', price='80000', author='Nisio Isin', publicationDate=2002-02-03, image='1636902167635-conan.jpg', category=Category{id=2, name='Comedy'}}, Book{id=7, title='The Saga of Tanya the Evil', summaryContent='The Saga of Tanya the Evil (????), a unique fantasy light novel, started its publication on the website Arcadia in 2011 and as a physical book in 2013. The setting of The Saga of Tanya the Evil is inspired by the World Wars in Europe. A salaried worker is sent to another world in the past as a little girl named Tanya von Degurechaff. The young, blonde girl survives in the world as a member of the military. The light novel has been adapted into manga, anime and movies as well as other popular novels.', price='100000', author='Carlo Zen', publicationDate=2011-09-10, image='1636900624964-The-Saga-of-Tanya-the-Evil.jpg', category=Category{id=6, name='Fantasy'}}, Book{id=8, title='Toradora!', summaryContent='In the story, everyday and romance of the high schoolers Ryuji, Taiga and their friends with comedy. On the other hand, they have lots of problems in their lives such as family problems of the heroine Taiga.', price='70000', author='Yuyuko Takemiya', publicationDate=2006-04-08, image='Toradora.jpg', category=Category{id=3, name='Romance'}}, Book{id=12, title='koi', summaryContent='koi', price='10000', author='koi', publicationDate=2001-10-03, image='1636901424110-Decapitation-Kubikiri-Cycle.jpg', category=Category{id=1, name='Action and adventure'}}]
